towers,9506
craven,8801
shoppers,7140
energetic,7403
incomplete,6956
jewelers,7500
colo.,5955
digs,8850
uncle,9529
tightened,8464
alter,4415
script,7131
violates,8522
steering,9918
society,1437
pro-life,7078
capable,5080
cost-sharing,9877
ecological,8883
bebear,8652
predicting,3513
kirk,9091
india,2612
experienced,3012
length,6103
millions,2183
rumors,1918
used,263
invitation,8166
management,265
difference,1568
unloading,9540
older,1914
immune,3981
resigned,1245
author,3061
vacated,8513
assured,5070
recapitalization,2878
devoe,8845
proper,4343
rafale,9309
softer,5833
governors,6055
evening,3697
cornell,7966
waited,5571
initiative,2807
pa.,3620
composed,7949
convincing,6817
originally,3109
dogs,5106
sinyard,6636
prescription,7074
revived,5810
divide,8019
shipments,2323
page-one,7592
ortiz,7049
us$,1538
ghosts,8108
nothing,1029
spirit,4576
taste,5030
merck,7020
a.m,3783
psychology,4170
managua,9739
chart,5940
paris,1715
glossy,8991
one,54
helps,3019
tap,6667
anticipating,7851
label,5706
marvin,4739
prominent,4168
him,299
legislatures,9106
original,1533
seize,4560
cosmetic,7345
taped,6668
guarantee,1969
pride,4970
far-reaching,6032
illegally,4720
nation,507
pricings,5783
rejection,4022
axa,7273
fastest-growing,6901
attorney,751
temporary,1922
single-a,7706
woolworth,7819
continued,608
reopen,4779
sworn,9473
stand,1419
abortion-rights,4407
dialing,8846
taught,5554
after-tax,2421
hiring,3705
multiple,5462
filings,2920
surgery,4382
stress-related,8434
mason,4146
installations,6083
per,1040
argument,2767
republic,3520
stars,6221
despite,485
rome,7118
precise,6576
can,89
hours,887
destroying,8840
prompted,2499
chance,1370
districts,2850
saab,3414
poured,7070
1970s,2203
terms,520
probe,3742
inner-city,6966
legislators,3097
mad,9132
messiah,8233
referring,3117
burned,5926
downright,8870
nonrecurring,7575
beverly,4080
double,1847
prevent,1385
solving,9430
andy,9862
costly,2165
studios,6657
max,5176
gyrations,3187
homosexual,9025
meridian,5455
currency,819
flooding,8088
seabrook,7691
diagnostic,6849
star,1832
comex,7943
vista,9552
arranged,4074
murder,3859
fast-food,2534
empire,3960
yielded,8563
hewlett-packard,2093
prof.,6173
beef,5307
rental,5803
officer,290
advising,4608
converting,5966
developing,1587
sept.,627
segment,1577
complained,2525
contemplated,8786
architecture,4616
posts,3512
gum,6933
knocked,4501
avondale,8638
conversations,4656
notably,4157
scientific,2149
due,259
breaking,3246
boyd,4854
back,192
replaced,3122
higher,206
creditor,4252
prizes,7637
warn,8531
reins,9332
accepted,1729
anthony,4071
desperate,6384
said,15
entrepreneur,4470
adults,4065
discarded,8009
asking,2022
sorry,9432
cotton,3260
knowing,5705
mercury,3856
violetta,8524
freshman,8098
resisted,5806
pawn,7600
wholesale,2705
benefited,4079
resulting,2751
petroleum,1433
greatly,3384
richfield,7675
equal,1931
discouraging,5999
segments,3528
marginally,6519
revealed,9356
classic,3575
lights,5167
fleets,9693
conversion,3811
fleet,2922
protects,8335
daily,858
quotes,5208
reports,660
instituted,6482
seats,1829
rewrite,9808
blame,2651
basket,2986
own,194
bikers,7284
mid-1980s,7553
ca,562
members,449
vs.,2703
arkla,8621
colombian,5337
succeeding,3132
told,550
researchers,1244
blamed,3065
winners,4601
predictable,7628
aid,868
dropping,3694
robins,7115
jose,3490
carpeting,8724
unspecified,5268
hard-disk,6935
foreclosed,8963
franklin,3479
established,1758
expansion,1588
acceptance,3556
banknote,9971
cubs,9936
breakers,4857
pharmaceuticals,3507
propose,7080
cities,1781
wires,6715
rose,119
sperry,7722
seniority,7694
headaches,9889
been,58
robots,9368
prevail,7076
bearings,6312
medicare,7018
redmond,8354
distinctive,8857
tailspin,7756
credit-card,3363
assumptions,6756
resolved,3315
methods,4740
urging,3432
hesitate,9018
divisions,2917
office,284
weight,3437
decided,1102
dunkin,8034
ncr,9964
clash,7321
nobody,2141
affluent,5282
parks,6149
kept,1791
sat,3889
exit,7412
might,279
marc,9139
northeast,2552
marks,754
linking,5713
stages,4577
economists,1117
decades,3004
disrupt,8015
occurs,5751
delay,1930
champion,4438
oppenheimer,4161
conservation,7957
neuberger,9205
monitored,5460
simultaneously,6212
counted,4658
senator,2957
business,85
bourbon,4637
traveled,9516
right,382
appeals,1902
prohibit,7639
weigh,6710
judge,401
tariffs,5028
architects,5904
morally,9179
cause,1202
l.a.,9096
watts,9560
disclosures,6856
lobbyist,5445
lorenzo,4143
cases,681
chivas,5942
rumor,6202
stoltzman,6654
trinova,6249
build,837
close,317
cutler,8813
wpp,3554
posture,9269
quayle,6586
darman,3950
ii,1908
equitable,6888
desperately,5995
diversity,9669
sour,5836
utilization,5566
colleagues,2163
wrote,1566
disabilities,7370
worsening,8557
contingent,7962
exterior,5389
jeopardize,8177
openness,9224
filled,2441
eurobonds,8919
wealth,4401
throughout,1773
contemporary,5350
spiegel,3764
warrants,2046
tuition,5265
newest,8260
future,506
tip,6680
nfl,4749
worker,2581
viability,9549
jan.,2097
trip,2891
consisting,4447
cooperative,5353
buried,5925
inflows,8156
errors,4899
assessing,7269
raises,3215
regular,2038
investigate,6086
unconstitutional,4593
mentioned,3727
tunnel,9955
outright,7051
maxwell,2491
passing,4957
exceeded,3375
reputable,7672
vendor,7793
metric,2265
reinforcing,9331
gerald,4123
overhead,4756
fat,3699
colgate,3457
iras,6087
personal-injury,8296
prince,4768
phase,4533
reset,3521
fail,3377
drawn,4267
belief,4232
fernandez,8946
batman,6311
mccall,7014
defense,533
communists,4649
executives,491
signal,2413
schroder,8391
explosions,6896
devoted,5997
cooperation,2342
grain,2173
swedish,3906
tailored,9833
polyethylene,7621
delmed,2659
body,2839
defective,6380
saving,4787
pledged,5773
hartford,4913
expand,1707
connection,2593
ignored,4297
steven,3231
exceeding,4900
literary,7000
massage,9961
cbs,1016
connaught,3943
unfair,3430
nomura,3032
contain,3810
u.s.a,5862
evidence,1042
tennessee,3425
bullet,7903
schedules,5825
dump,5110
lortie,7531
drawings,8873
inhibit,8157
students,1367
anne,6294
tuesday,475
ashland,4620
loral,5447
succeeded,2963
interim,4497
maine,4316
readers,3217
obstacle,6141
pay,254
limitations,5712
zones,9582
jumping,7506
investigators,3984
reaching,4017
cairo,6337
restricted,3881
maximize,6118
gerard,8986
prosecutorial,8334
skilled,8419
sung,7745
vote,847
vessels,6260
greeted,8995
finkelstein,8949
ourselves,5187
n.m.,7567
declines,1249
unfortunate,7209
imperial,3282
airways,2765
chairmen,7921
abused,8579
hedge,5414
angelo,6293
seng,8396
cuba,4664
cites,5945
checks,3071
behavior,3245
30-share,5883
accommodate,4061
hancock,8122
estimated,452
taxpayer,6670
discrepancies,5371
illusion,9041
renewed,2879
radical,5506
much,121
truth,4050
outfit,9230
eliminated,3373
cnbc,7935
wiped,8550
rupert,9376
lawson,1381
enacted,4469
farms,5120
finds,3595
pasadena,7596
murray,4947
jeans,9078
resale,8364
eddington,8038
supervision,5247
troubles,2516
slow,1199
banco,2331
andersson,4833
dean,2785
midst,5457
boosting,3569
definitively,7993
weak,1521
neither,1400
kerry,9087
accountants,5885
continuing,1017
sverdlovsk,8449
recruiting,5796
likely,371
lasted,8199
charges,592
legislative,2674
adams,7836
ends,3171
american,140
racing,6587
collateralized,8756
retiring,5215
repeal,4355
meeting,474
engaged,2854
copper,1464
notwithstanding,7577
statements,2638
greenwich,4714
endorsement,8046
outside,843
rolled,4029
than,55
ducks,7388
poland,1228
imo,9042
thief,9493
god,4711
manager,609
pepsico,7061
kageyama,6980
testimony,3648
doctor,3692
cent,3801
merged,3728
demonstrated,6837
defending,6834
peripherals,9248
deaver,6831
lease,3721
pays,3400
peaked,6561
mailing,7535
avenue,3243
parcel,7056
sell-off,2822
crowd,3001
strengths,9453
finance,571
passes,9240
high-risk,3278
surge,2075
hungary,2350
deere,8828
habit,8119
commenting,7331
predicts,4341
goods,803
profitability,2562
hold,841
pain,6556
prediction,9907
setback,4035
administrator,5058
skills,3894
municipals,4744
song,4190
keith,6091
elderly,3959
reimburse,9797
pickers,7063
nor,1415
portraying,8313
hacker,8120
asian,2769
chandler,4644
kohl,7512
attracted,3242
cfcs,3802
equitec,8055
freedoms,7438
rothschild,3524
shoot,9408
intraday,6085
units,602
temptation,7178
predictably,9781
shah,9953
ok,6143
outweigh,7584
bright,4082
predicted,1688
further,391
florio,3702
complicated,3681
ready,1800
sessions,5226
treaty,3136
elimination,7396
fraud,1550
observes,9219
causing,2474
boys,4855
blockbuster,6779
generate,2736
wine,2896
formed,2256
relieve,7101
engineering,1299
certificate,5937
violate,4397
prudent,7081
pons,9263
roe,7678
population,2497
ford,477
toy,4590
impeachment,4298
h.h.,9002
appointment,3663
1980s,2116
barney,3153
operation,1151
high-technology,8135
group,96
dictaphone,9937
plead,6164
ignore,4131
inform,9055
copies,3259
desktop,5367
aspects,3345
incumbent,9051
killed,3027
arthur,2838
shaky,6628
catastrophic,4862
disappears,8854
senate,463
a,6
counter,3075
aim,3923
channel,2524
emerging,3170
full-time,7443
fund-raising,8978
sloppy,9823
beneficial,4431
lengthy,6104
reinforce,6593
informed,3983
marched,9741
confidence,1814
engaging,6884
hastings,3484
transform,6244
sequester,8399
buy-back,2653
today,325
delivering,6836
ballot,5304
speculation,1318
sweeping,3541
bars,7278
1950s,5278
education,1375
predict,2498
has,30
specializes,4798
affects,8591
monster,9177
disrupted,6860
advocate,6285
specializing,7721
europeans,5384
contractor,3362
mitsui,4326
atlantic,2247
lacked,6096
k.,5164
suppliers,3903
ended,327
yard,7230
these,144
monitors,8244
crazy,5630
bradstreet,4237
writer,2979
shea,8406
approved,678
staffers,4041
waxman,8535
plot,5775
enough,543
yielding,4406
regional,1501
dollars,603
heads,2540
technological,7175
changing,2475
minpeco,4516
whooping,7811
damage,515
cushion,6825
certain,425
appeared,1986
someone,1364
redemptions,9323
subsequently,5245
refuge,6592
worm,5880
oversubscribed,9235
getting,633
stake,320
drabinsky,4266
annuity,8612
toshiba,4813
jayark,9076
program,156
cds,1753
contentious,8787
assistant,1634
vivid,9926
overbuilt,9234
contest,3945
owned,1023
cie.,8746
intense,3024
chips,1586
fanfare,8939
sectors,3635
understood,4815
engineer,5658
execute,5119
anymore,4614
supervisor,6229
stimulators,9450
weakest,9852
gridlock,6929
era,3374
freight,3183
manages,3610
any,106
rainbow,9310
malcolm,2929
well-known,3438
forfeiture,5124
sand,3631
transaction,566
backing,3063
strategists,7735
proves,8337
clobbered,8751
one-day,7043
angry,3789
comfortable,3073
zeta,8566
bankruptcy,1025
drawing,4682
end,235
once,496
running,1123
microsystems,5178
decline,460
merkur,4150
write-down,6273
drug-related,7387
ekco,8041
revision,8369
cargo,4641
dax,7353
demonstrate,7363
called,340
printer,6579
sdi,4362
judiciary,5163
drive,1529
camps,7302
southmark,9826
frankly,6918
helpful,6940
plus,1716
phillips,1890
leery,9103
magazine,781
forward,3478
doubt,1881
fairness,6417
answers,2836
casualty,3356
abrams,8576
kemp,4307
alleges,5064
analysis,3146
bradford,8681
ncnb,9200
harrison,8126
impact,879
deliver,2213
reflecting,1307
donaldson,2792
glasnost,4481
backed,1311
dominant,3955
four,346
false,3268
sacramento,3887
elected,1234
confirmed,1960
allowance,8602
prepare,4011
petrochemical,4009
conduct,2780
softness,7714
half,387
teller,8454
rising,1122
daughters,5639
erode,6404
reading,2564
feel,1105
generous,6051
heavily,1427
column,4442
ohio,1572
humor,7474
seen,919
vigorous,5869
assumes,5299
hints,9712
actions,1603
resorts,4026
particular,1478
satisfy,7124
declare,7988
most,90
finnair,8950
friend,2800
audit,3060
frenzy,5677
clouds,7934
a.c.,7235
urges,7790
free-market,5405
strategies,2237
sim,9995
conviction,3688
actually,1064
policyholders,7620
precisely,5780
discover,6000
tends,6236
harvest,4484
briefing,8687
flat-rolled,9979
akzo,2898
won,1076
politicians,2146
stockbrokers,7732
marcus,9140
hudson,3840
cost-cutting,5355
sought,1438
organizing,6549
less,245
profitable,1623
backlog,4229
propane,9949
alone,1322
ordinary,3863
shake,4792
unchanged,1075
series,445
specific,1231
levine,4311
one-third,2680
curbs,7350
nguyen,8262
defaults,4455
landfill,6990
stakes,3326
technically,8453
brazilian,5077
success,1406
genentech,5133
sanctions,3415
hollander,5689
popularity,4535
lesser,6996
gave,1220
ordinarily,7047
retire,3224
runaway,9375
waves,5575
fake,7419
reruns,9343
violation,3655
proposition,7641
component,6359
bleeding,8663
restructuring,655
beebes,6771
parkway,9239
stem,3535
zip,9581
turnaround,3651
stalled,5240
enables,8898
shook,5829
raw,3408
specially,8425
beers,5308
stabilizing,5839
excellent,5118
bradley,5918
child,2249
ai,8596
concert,9644
fastest,8941
heat,2220
buffet,9620
postal,5195
oppose,3034
demanding,5364
tightly,9838
anticipation,3342
translated,5264
bobby,5600
offices,1150
disclosing,9662
boring,6782
lake,3989
high-yield,2131
a.m.,2830
money-market,3730
bed,6770
promised,2626
trans,5857
greece,6056
tremor,9518
hbo,4291
inspector,7490
staff,861
write-off,7229
charge,525
stereo,7730
catalog,4642
task,2017
knocking,6984
fire,1786
arm,2837
rolling,3884
paying,1118
japan,203
earthquakes,4894
summit,4380
brokerage,856
festival,8075
the,0
navy,2034
netherlands,4004
beach,2370
labels,6495
check,2292
itel,9073
roper,7119
centuries,9630
separation,6626
cms,6810
virginia,2702
answered,8613
sandinistas,6614
prior,1891
fashion,2387
neglected,9202
haven,4485
prestige,7632
others,493
united,561
chaotic,9874
years,72
health,465
nationally,7029
removing,4988
penny,6153
music,2311
greene,8115
arising,9600
reform,1480
directly,1083
yearly,6718
breakfast,6330
mobile,5737
weekes,7807
junk,472
nippon,4949
selective,9395
name,816
pipes,8304
wipe,9571
kidder,1086
cracks,6821
worth,985
neil,7033
risky,3629
common,246
inviting,9069
jonathan,5700
capture,6797
anticipates,5065
achievement,5887
amgen,7256
prudential-bache,2687
diluted,3689
converted,3579
tokyo-based,8472
listen,4736
healthy,1788
printers,8328
projected,3515
impetus,9043
staffs,6220
films,4282
anything,996
panels,6558
ncaa,9199
censorship,7919
dynamics,3586
walking,5573
monte,8246
seismic,9391
m.,1657
muscle,8251
considerations,5620
while,120
single-family,7708
ethiopia,8060
probability,9292
dan,4668
jointly,2029
bankrupt,7875
prevailed,7633
roles,8377
accomplished,9590
winner,5576
instrumentation,9061
such,88
fundamental,3015
burden,3157
crane,4251
ortega,2682
get,188
combat,4443
dispatched,6858
lady,6988
insured,2095
center,715
transactions,1092
responsive,7108
disappeared,8853
cananea,6795
consists,4872
siemens,9415
executions,8062
party,730
estimate,885
dismissed,3691
reconciliation,7094
par,1163
westridge,9565
possibilities,6574
year-to-year,9577
please,6570
fall,616
farm,2090
let,1028
demand,436
fashionable,6900
convenience,4875
cite,6806
ge,1884
forest,2858
and,8
leo,8205
x,9575
merits,7551
questionable,5791
declaration,6379
hearings,2262
traub,9515
artistic,6754
benefiting,7281
courtaulds,5357
extension,3827
memories,3200
killings,6983
labor,701
morning,1207
light,1058
newark,6132
exclusively,6412
lufkin,2927
communist,1754
orleans,4755
banking,567
tested,4811
four-game,8095
affiliate,2328
arrive,5905
ddb,8825
clears,7931
reverse,4180
scrapped,6619
field,1103
milwaukee,9162
lubricants,8212
peoples,7603
refusing,7661
positions,1384
bunch,8704
placement,6162
moody,992
temblor,4810
crashes,8800
speak,4191
fiduciary,8077
murphy,5463
trimming,9521
dpc,4265
image,1341
hurting,5690
bears,4430
accords,7242
ownership,1457
sufficiently,8440
features,3177
cat,7915
bausch,9932
prepaid,8324
filed,527
nixon,2551
emergency,1170
absence,4060
silver,2014
handles,6454
proceedings,2191
burnham,1876
veterans,5568
vickers,9550
awarded,2368
circulating,7320
springs,5239
ralston,8345
extremely,1965
spencer,6648
planned,954
played,1863
acts,2832
assessed,8629
assets,294
mit,9169
interbank,3093
expressed,2167
measure,854
gas,539
singled,7709
plc,955
indicators,3092
everyday,6892
claim,1528
shere,9403
egon,7395
brown-forman,8698
we,64
culmination,8809
independence,3711
fresenius,4708
s.,2071
tritium,9522
confirms,7952
a$,2582
sent,1003
real-estate,1459
sons,3127
radio,1662
advent,7839
bros.,7292
fallen,2129
mehl,8231
guilty,1612
topics,8474
hall,2484
klein,6094
deals,1296
embarrassing,6880
annually,1751
are,26
prosperity,7643
begins,2649
spin,4192
underwritten,7207
scene,3633
antonio,4834
tapes,6669
furriers,6438
girlfriend,8109
soda,9428
immediate,1934
losses,392
fool,8961
admits,3559
intriguing,9066
efficiency,3958
portions,7624
vulnerable,4054
pregnant,4166
satisfying,9383
opening,1455
resolve,3522
give,437
exercises,8928
lid,9112
prohibits,7640
luis,8213
beating,6769
kraft,5437
motor,993
sydney,5249
voted,1950
counts,3814
poverty,2872
ufo,8491
says,44
anti-abortionists,7849
carat,5609
marine,2815
mistakes,6126
dai-ichi,8818
thousands,1563
represent,2009
severely,5827
racked,9787
laband,6095
pulled,2500
recorded,2503
estimates,778
pork,6573
automated,5591
areas,874
gatward,8984
dire,6854
simmons,3044
unexpected,5038
explosive,8931
transatlantic,9512
thoroughbred,9494
collected,6353
mercedes,7550
recover,3116
sens.,9398
licensed,5710
johnston,9897
ceramic,7920
via,646
newer,6133
stateswest,3129
intensity,7494
adrs,7837
cancellation,9872
agent,2246
alternative,1953
single-a-2,6213
calm,8719
objectives,4332
acquires,6727
corry,2723
arctic,8619
responsible,1869
leave,1237
volunteer,8527
benefit,1272
tro,9523
housing,1002
latest,467
semiconductors,6624
declaring,5642
revised,1598
demanded,5645
second-quarter,6622
bursts,7297
matters,2099
photos,5490
halloween,9003
many,97
palace,9237
relieved,6596
dialogue,4676
hoffman,4490
ally,4226
holder,3090
outer,9229
comparisons,6357
dave,5983
creating,2343
world-wide,1408
prevailing,9782
calif.-based,7907
hopefully,7470
eased,2851
favorite,3379
afford,2897
carried,2375
far,289
mayoral,6523
do,87
assigned,4425
mtm,5183
editorial-page,8886
record,439
operate,1886
inception,9047
volatile,2045
puerto,3624
silicon,4188
pumped,7648
hemorrhaging,9017
eduard,8887
phone,1685
checking,7924
rallied,3310
rosenthal,9952
illustrates,6074
attempt,1034
tax,217
hong,793
topiary,8473
confrontation,4869
remodeling,7667
managing,1275
jury,1379
notable,9209
principle,2874
objective,6140
supposedly,7747
southeast,4572
lawsuit,2545
dialysis,8847
method,4324
consequence,7956
barred,4846
guerrilla,7457
collateral,3678
comparison,3359
torn,9501
fragile,6042
titled,7767
gene,1611
semiannual,7135
bottled,8676
escrow,8914
mario,7539
grace,3599
calls,714
dreyfus,6010
trend,1460
disturbing,6863
secretary,723
j.p.,8171
p.m.,2187
folk,8960
pulp,2563
nekoosa,1912
fema,6035
returns,981
employs,4109
companion,7335
balls,8643
portable,5777
redford,7659
theatrical,8456
rhetoric,5811
drug,509
exploit,6415
period,341
minn.,8240
angels,5291
transplants,4814
mci,2741
laid,5440
rebounded,4351
malaysia,3394
change,428
r,9307
unhappy,7210
increase,244
demands,2660
onto,3033
reviewed,7674
additional,579
amusing,7846
carla,9625
m$,7006
unions,3137
defeat,4879
strategy,750
places,2745
chamber,2590
kasparov,4499
natural,1009
profit,177
contracted,5351
absurd,8577
study,938
concluded,2209
followed,1159
available,679
mirage,5734
nonetheless,3294
continent,8788
consulting,1605
components,3809
helped,743
resident,9346
positioned,5778
ways,1138
merchants,4323
orthodox,9228
tracked,7192
same,312
vogelstein,7803
reservations,6194
mph,9187
prototype,9300
dominate,7382
congressman,3942
unsolicited,8503
spouses,8427
responsibilities,4027
tentatively,2971
focusing,3477
legal,653
joint,795
purchasing,1943
weighted,7223
saw,1482
politics,2101
shack,7697
mich,8234
nice,4156
earthquake-related,7391
walker,5572
etc.,8917
pittston,6161
nutritional,9213
jokes,6974
issue,185
oh,7041
stores,643
tenneco,9485
benefits,987
contains,5349
seven,914
use,269
grants,3186
dashed,9653
requires,2408
calculate,9870
title,2154
sure,1137
assuming,2983
azoff,4626
overwhelming,5759
ferc,9978
newcomers,8259
chris,7317
bags,6306
platinum,4967
pieces,3508
competing,2778
movie,1593
foreigners,3272
subsidy,7168
mundane,9748
broad,1583
finish,5670
bond-equivalent,9613
solution,3532
retain,2457
uniroyal,6698
agricole,7250
mattel,7541
minute,3999
frustrating,9698
ignoring,4132
privately,2314
football,2347
faster,2346
younkers,9580
organic,9227
burmah,8709
playwright,8307
rating,1387
arts,5588
nonperforming,6137
father,2388
billings,6317
reinsurance,2688
tourist,4046
gandhi,3274
psyllium,2747
retreated,7112
propelled,9296
stability,3421
letter,1107
specifically,3637
fed,564
pete,9775
feet,1339
situation,947
regulations,2067
judges,1855
distribute,5104
compares,2906
visible,4216
billing,4851
dissent,8856
philadelphia,2270
fannie,1967
opinions,6145
discovision,8011
die,3951
price-earnings,9783
assembly,2471
glory,6448
advantage,1901
thing,902
serve,2106
favorable,2857
intimate,5697
consist,6363
modernize,6528
calculated,3066
caught,2431
monopoly,7561
prosecutions,5789
moments,5739
products,189
island,2863
published,2406
sites,5010
deposit,1846
ru-486,4993
materialized,7540
kangyo,9085
bsn,9934
bullock,8702
tiny,3649
takeover,420
vaccine,4596
public,273
casino,3454
measurements,7016
las,2810
bloc,2585
monthly,1496
nathan,6129
peru,6566
zero-coupon,3439
totaled,1309
dies,8848
werner,8542
prove,2007
dipped,7369
lacking,8196
skiing,8418
appeal,1670
recoup,9793
unprecedented,4209
eliminating,3822
ago,195
upset,4212
wells,1951
surgeon,9466
evaluating,6405
sitting,3636
low,615
confident,2844
d'arcy,8816
tally,9834
gerrymandering,8987
mediator,5727
shortly,2636
retirement,1436
warranty,8533
vehicles,1580
differences,2300
audience,2120
indication,3189
weaker,2763
violin,5870
intervene,9064
sale,226
improvement,1472
koch,6985
for,11
kim,8190
aimed,1504
talk,1200
comes,1096
precedent,6575
breach,4856
occasion,9757
shield,4365
pits,9259
apparently,1077
guys,4483
chairman,141
legally,8203
d,5636
rush,4995
thin,2463
revenue,186
primerica,9287
workers,431
palmer,9966
litigation,1474
dealership,6830
wholly,7810
environmentally,9883
broadcast,3247
ratings,1575
replace,2008
mail-order,8219
vast,3654
regret,7662
something,784
treated,5561
denied,2024
miami-based,7552
va,6256
magnitude,6515
marcos,3100
fortune,6431
inflation,618
enterprises,2255
hour,1471
b.a.t,1873
nose,6138
motive,9185
jean,9077
massive,2446
undisclosed,6695
lose,1514
contacts,5964
amoco,3788
pack,5761
nasd,6534
whittington,8546
arrangements,4618
disagreement,7373
nowhere,9211
accumulated,8581
atlas,8631
studied,4375
seniors,8397
sharpest,9912
spreading,6651
dismal,5653
files,6423
salesman,4997
dallas-based,8819
bankruptcy-law,3244
competitive,1638
generally,925
romantic,8378
spending,508
chemical,716
tissue,5260
lin,1614
offshore,7040
acted,5280
employer,4108
slack,7146
neal,5469
hilton,9021
reviews,5518
presence,2229
charter,3572
telesis,5852
national,162
brilliant,8689
riskier,6199
authorities,1872
fired,3179
carbon,5324
credits,2999
trading,77
stated,3230
stimulate,8433
candlestick,5322
roebuck,6607
financiere,6037
manic,8221
planes,3114
compensate,5619
against,174
streamlining,5841
battered,5595
argentina,7859
swell,9470
turner,2642
infiniti,6081
wildly,6713
submitted,3423
fill,2921
dates,6829
revolution,3754
exceptions,6410
ackerman,6282
long-term,690
instruction,9717
watches,5871
laptop,5708
scripts,7690
avoiding,6303
competitiveness,9643
shedding,8407
commercials,4867
loss,252
community,922
maxicare,7013
alternatively,8604
fleeting,9692
montreal,4517
collect,5085
coin,7328
waste,2893
forever,6909
had,50
competitors,1412
quebec,5505
bounce,7287
state-controlled,6653
mixed,1765
equally,4273
stunned,7166
hearts,8129
covers,3464
stabilize,5541
deficiency,8833
colonial,8757
hoelzer,9023
receive,936
beaten,8651
affidavits,6734
stressing,9454
slight,3419
becoming,2332
derivative,4671
successes,8438
except,1609
corrected,7343
blessing,8664
face-to-face,8936
scale,2755
active,1024
attitudes,5301
capacity,1131
smaller,1046
bank-backed,5912
pointing,6571
garcia,4285
circles,6346
subject,967
polled,6572
bitterly,7889
flom,9695
dramatically,8029
mazda,5453
hat,6937
capitalize,7910
concerns,827
tisch,7188
singer,4567
wilmington,9569
start,900
improvements,3487
therapy,6239
spectrum,8426
killer,9090
ensure,2254
fetal-tissue,6420
desks,6383
mouse,8248
job,789
candela,8721
philippines,3402
gubernatorial,8998
figuring,7428
judgment,3987
oils,6546
enserch,8903
interpret,6484
address,2833
contrast,1927
jewish,5162
considered,989
needham,7568
destroy,5097
subordinated,1562
roots,8379
tension,6237
advancers,7838
depletion,7998
sociologist,9427
forecast,1469
roderick,5220
tackle,7754
altogether,4416
couple,1543
pilots,1045
pretax,1178
theoretical,9492
jenrette,3284
dealings,3076
electric,934
circus,5332
balked,7874
tokyo,605
fulton,5678
spite,7723
mount,4946
parts,935
represents,1664
european,569
fueling,8100
longer,917
fraser,8971
disasters,3468
debentures,1297
strain,5019
fbi,3269
ten,7760
baker,1284
mass.,1713
liquidity,1856
pravda,9274
arguing,4617
pan,4955
maneuver,7008
display,3367
commentary,7330
socialist,3531
bridges,3570
staged,7156
applications,2519
eastman,5377
backlogs,7872
butcher,8712
reasons,1740
wisdom,5878
surrender,5845
actress,9592
court,212
ramirez,9311
news,309
sohmer,7715
saved,5823
computer,224
disease,3169
consortium,3944
intensive,6968
diet,5998
utterly,8512
dividends,1422
mid-1990s,9157
run,611
purchases,1335
improperly,6953
human-rights,8146
condition,2122
details,1509
ordinance,9226
broad-based,8691
slate,5532
reagan,1197
stories,2460
civilian,8749
s,5223
creates,4451
uses,1870
laying,6497
rarely,4171
invariably,8163
similarity,9417
commodity,1393
afternoon,1730
half-hour,4912
canada,725
blues,9612
prime-time,5784
terry,5557
alike,5895
high-grade,4293
yetnikoff,9578
ltd,1475
glamorous,7449
seidman,3322
fueled,3703
messrs.,2401
iii,3387
cut,377
index-arbitrage,5424
stoll,5244
english,2732
omaha,8279
spokesmen,6649
blood,2472
maidenform,4145
awful,6304
disadvantage,7372
greed,8994
junk-bond,1763
atlanta,2426
small-business,4038
uneasy,9845
undo,9534
berry,6316
hedging,6462
careful,4640
rebuffed,7656
cutbacks,5979
korotich,6986
regular-season,9329
anytime,6745
chlorofluorocarbons,9633
peak,3506
diamond,4677
del,5363
pasta,9903
govern,7451
dominion,7383
enters,6885
al,6737
creative,2910
desert,4259
publishers,3872
rebates,7092
weil,7808
credentials,6370
's,9
regulatory,1388
aware,2647
home,318
sluggish,2637
decker,4453
boeing,1955
sides,1802
elders,8042
templeton,7177
arranging,7862
improving,4133
bad,884
director,276
kelly,7508
single-a-1,7707
grenfell,4715
deng,6839
solar,5234
fatal,8942
sample,8386
nbc,1795
china,637
freeways,7439
breeden,2335
adopting,5892
rosen,4556
exceptionally,8925
respected,7107
stein,3640
blocks,4234
route,5816
fears,1708
fines,4702
load,3195
directs,6855
barre,5594
instead,595
those,150
incompetent,9714
calloway,9974
clinic,6351
daly,4452
settling,4791
high-priced,6067
lovely,9126
advertisements,7840
though,328
bar,2715
revolving,9807
halt,2671
rocked,9369
bennett,4633
repeated,3748
departures,6841
lure,5173
grabbed,7452
whitten,5046
unveiled,3653
crackdown,7970
devastation,6388
section,1246
stockholm,4580
red,1012
gradual,8113
fireman,4119
oy,7590
shaping,9400
metall,9154
mining,2032
promise,2036
steal,6222
suspects,7170
chemicals,1585
san,305
friends,2393
reproductive,8363
topple,9499
derived,8000
hands,1313
harmful,8125
dillon,9881
directors,748
sea,1895
faith,6898
mitsubishi,1617
earning,4685
alongside,8603
bottle,4434
president,70
economic,233
be,25
space,973
second-largest,3321
trails,7193
besieged,9869
forge,8093
hurricane,1145
into,91
transition,4391
neighbors,5744
outperform,9761
sharing,8403
overcome,4529
helping,2092
handling,2485
launch,2225
nursing,6544
lines,805
manufactures,9138
when,67
indicted,4493
aids,2117
turns,2465
lord,7530
continental,1755
tandy,3907
tyler,9528
cents,107
rick,9360
ill,3841
micro,9744
specialty,2277
fourth,910
